date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-04-10,Maine,23,53745,311,750,0,,,,,,
2021-04-10,Maryland,24,425433,1584,8444,20,,,,,,
2021-04-10,Massachusetts,25,657578,2300,17379,3,,,,,,
2021-04-10,Michigan,26,818667,7363,17552,81,,,,,,
2021-04-10,Minnesota,27,540355,2449,7022,12,,,,,,
2021-04-10,Mississippi,28,307332,238,7095,9,,,,,,
2021-04-10,Missouri,29,595098,541,9006,6,,,,,,
2021-04-10,Montana,30,106205,101,1523,2,,,,,,
2021-04-10,Nebraska,31,214010,436,2327,1,,,,,,
2021-04-10,Nevada,32,307704,752,5332,9,,,,,,
2021-04-10,New Hampshire,33,88446,468,1256,3,,,,,,
2021-04-10,New Jersey,34,950103,3599,24859,33,,,,,,
2021-04-10,New Mexico,35,193368,0,3978,0,,,,,,
2021-04-10,New York,36,1948232,7529,50527,62,,,,,,
2021-04-10,North Carolina,37,930371,0,12274,1,,,,,,
2021-04-10,North Dakota,38,104732,213,1502,1,,,,,,
2021-04-10,Northern Mariana Islands,69,160,0,2,0,,,,,,
2021-04-10,Ohio,39,1037600,2048,18827,0,,,,,,
2021-04-10,Oklahoma,40,442805,0,6669,0,,,,,,
2021-04-10,Oregon,41,170085,747,2451,0,,,,,,
2021-04-10,Pennsylvania,42,1073909,4196,25457,36,,,,,,
2021-04-10,Puerto Rico,72,146815,1440,2152,6,,,,,,
2021-04-10,Rhode Island,44,141097,0,2638,0,,,,,,
2021-04-10,South Carolina,45,561773,1011,9273,25,,,,,,
2021-04-10,South Dakota,46,119705,238,1946,0,,,,,,
2021-04-10,Tennessee,47,807996,75,11900,0,,,,,,
2021-04-10,Texas,48,2824327,2469,49342,65,,,,,,
2021-04-10,Utah,49,389821,407,2159,2,,,,,,
2021-04-10,Vermont,50,20965,150,231,0,,,,,,
2021-04-10,Virgin Islands,78,2971,0,26,0,,,,,,
2021-04-10,Virginia,51,634325,1700,10458,7,,,,,,
2021-04-10,Washington,53,377979,1167,5373,0,,,,,,
2021-04-10,West Virginia,54,145754,455,2742,5,,,,,,
2021-04-10,Wisconsin,55,645081,921,7380,4,,,,,,
2021-04-10,Wyoming,56,56873,0,701,0,,,,,,
2021-04-11,Alabama,01,518899,311,10712,0,,,,,,
2021-04-11,Alaska,02,64259,0,299,0,,,,,,
2021-04-11,Arizona,04,849561,539,17086,-6,,,,,,
2021-04-11,Arkansas,05,332153,100,5661,0,,,,,,
2021-04-11,California,06,3700665,3895,60445,85,,,,,,
2021-04-11,Colorado,08,481331,1817,6210,1,,,,,,
2021-04-11,Connecticut,09,321586,0,7944,0,,,,,,
2021-04-11,Delaware,10,98570,367,1578,1,,,,,,
2021-04-11,District of Columbia,11,45830,68,1081,0,,,,,,
2021-04-11,Florida,12,2124225,5520,34020,7,,,,,,
2021-04-11,Georgia,13,1049961,1073,18886,0,,,,,,
2021-04-11,Guam,66,8806,2,137,0,,,,,,
2021-04-11,Hawaii,15,31045,89,468,0,,,,,,
2021-04-11,Idaho,16,183258,0,1995,0,,,,,,
2021-04-11,Illinois,17,1283110,2815,23793,16,,,,,,
2021-04-11,Indiana,18,701988,1158,13148,10,,,,,,
2021-04-11,Iowa,19,357019,510,5857,0,,,,,,
2021-04-11,Kansas,20,306518,0,4938,0,,,,,,
2021-04-11,Kentucky,21,436395,465,6350,6,,,,,,
2021-04-11,Louisiana,22,448838,0,10216,0,,,,,,
2021-04-11,Maine,23,53960,215,750,0,,,,,,
2021-04-11,Maryland,24,426916,1483,8455,11,,,,,,
2021-04-11,Massachusetts,25,659569,1991,17387,8,,,,,,
2021-04-11,Michigan,26,818836,169,17552,0,,,,,,
2021-04-11,Minnesota,27,542131,1776,7035,13,,,,,,
2021-04-11,Mississippi,28,307449,117,7096,1,,,,,,
2021-04-11,Missouri,29,595502,404,9007,1,,,,,,
2021-04-11,Montana,30,106231,26,1523,0,,,,,,
2021-04-11,Nebraska,31,214207,197,2328,1,,,,,,
2021-04-11,Nevada,32,308024,320,5332,0,,,,,,
2021-04-11,New Hampshire,33,88854,408,1257,1,,,,,,
2021-04-11,New Jersey,34,953490,3387,24870,11,,,,,,
2021-04-11,New Mexico,35,193368,0,3978,0,,,,,,
2021-04-11,New York,36,1954809,6577,50610,83,,,,,,
2021-04-11,North Carolina,37,930470,99,12276,2,,,,,,
2021-04-11,North Dakota,38,104776,44,1502,0,,,,,,
2021-04-11,Northern Mariana Islands,69,160,0,2,0,,,,,,
2021-04-11,Ohio,39,1039455,1855,18827,0,,,,,,
2021-04-11,Oklahoma,40,442805,0,6669,0,,,,,,
2021-04-11,Oregon,41,170568,483,2451,0,,,,,,
2021-04-11,Pennsylvania,42,1077271,3362,25459,2,,,,,,
2021-04-11,Puerto Rico,72,147812,997,2154,2,,,,,,
2021-04-11,Rhode Island,44,141097,0,2638,0,,,,,,
2021-04-11,South Carolina,45,562691,918,9276,3,,,,,,
2021-04-11,South Dakota,46,119705,0,1946,0,,,,,,
2021-04-11,Tennessee,47,808060,64,11900,0,,,,,,
2021-04-11,Texas,48,2825796,1469,49366,24,,,,,,
2021-04-11,Utah,49,390165,344,2159,0,,,,,,
2021-04-11,Vermont,50,21202,237,231,0,,,,,,
2021-04-11,Virgin Islands,78,2971,0,26,0,,,,,,
2021-04-11,Virginia,51,635552,1227,10472,14,,,,,,
2021-04-11,Washington,53,378052,73,5373,0,,,,,,
2021-04-11,West Virginia,54,146169,415,2745,3,,,,,,
2021-04-11,Wisconsin,55,645693,612,7381,1,,,,,,
2021-04-11,Wyoming,56,56873,0,701,0,,,,,,
2021-04-12,Alabama,01,519071,172,10712,0,,,,,,
2021-04-12,Alaska,02,64655,396,300,1,,,,,,
2021-04-12,Arizona,04,850246,685,17086,0,,,,,,
2021-04-12,Arkansas,05,332222,69,5665,4,,,,,,
2021-04-12,California,06,3704165,3500,60483,38,,,,,,
2021-04-12,Colorado,08,482471,1140,6209,-1,,,,,,
2021-04-12,Connecticut,09,324571,2985,7957,13,,,,,,
2021-04-12,Delaware,10,98925,355,1581,3,,,,,,
2021-04-12,District of Columbia,11,45903,73,1084,3,,,,,,
2021-04-12,Florida,12,2125838,1613,34055,35,,,,,,
2021-04-12,Georgia,13,1050915,954,18920,34,,,,,,
2021-04-12,Guam,66,8811,5,137,0,,,,,,
2021-04-12,Hawaii,15,31113,68,468,0,,,,,,
2021-04-12,Idaho,16,183840,582,2001,6,,,,,,
2021-04-12,Illinois,17,1285780,2670,23809,16,,,,,,
2021-04-12,Indiana,18,703118,1130,13151,3,,,,,,
2021-04-12,Iowa,19,357197,178,5857,0,,,,,,
2021-04-12,Kansas,20,306998,480,4930,-8,,,,,,
2021-04-12,Kentucky,21,436825,430,6355,5,,,,,,
2021-04-12,Louisiana,22,449827,989,10241,25,,,,,,
2021-04-12,Maine,23,54256,296,751,1,,,,,,
2021-04-12,Maryland,24,427901,985,8470,15,,,,,,
2021-04-12,Massachusetts,25,661101,1532,17406,19,,,,,,
2021-04-12,Michigan,26,829424,10588,17566,14,,,,,,
2021-04-12,Minnesota,27,544124,1993,7037,2,,,,,,
2021-04-12,Mississippi,28,307519,70,7096,0,,,,,,
2021-04-12,Missouri,29,596027,525,9010,3,,,,,,
2021-04-12,Montana,30,106360,129,1526,3,,,,,,
2021-04-12,Nebraska,31,214351,144,2332,4,,,,,,
2021-04-12,Nevada,32,308343,319,5332,0,,,,,,
2021-04-12,New Hampshire,33,89229,375,1257,0,,,,,,
2021-04-12,New Jersey,34,955966,2476,24896,26,,,,,,
2021-04-12,New Mexico,35,193987,619,3981,3,,,,,,
2021-04-12,New York,36,1960567,5758,50693,83,,,,,,
2021-04-12,North Carolina,37,936163,5693,12320,44,,,,,,
2021-04-12,North Dakota,38,104839,63,1502,0,,,,,,
2021-04-12,Northern Mariana Islands,69,160,0,2,0,,,,,,
2021-04-12,Ohio,39,1041389,1934,18827,0,,,,,,
2021-04-12,Oklahoma,40,443773,968,6669,0,,,,,,
2021-04-12,Oregon,41,170937,369,2455,4,,,,,,
2021-04-12,Pennsylvania,42,1080998,3727,25460,1,,,,,,
2021-04-12,Puerto Rico,72,148914,1102,2155,1,,,,,,
2021-04-12,Rhode Island,44,141097,0,2638,0,,,,,,
2021-04-12,South Carolina,45,563427,736,9276,0,,,,,,
2021-04-12,South Dakota,46,119892,187,1947,1,,,,,,
2021-04-12,Tennessee,47,810376,2316,11914,14,,,,,,
2021-04-12,Texas,48,2831349,5553,49390,24,,,,,,
2021-04-12,Utah,49,390350,185,2159,0,,,,,,
2021-04-12,Vermont,50,21291,89,233,2,,,,,,
2021-04-12,Virgin Islands,78,2998,27,26,0,,,,,,
2021-04-12,Virginia,51,636862,1310,10486,14,,,,,,
2021-04-12,Washington,53,380554,2502,5380,7,,,,,,
2021-04-12,West Virginia,54,146462,293,2745,0,,,,,,
2021-04-12,Wisconsin,55,646176,483,7384,3,,,,,,
2021-04-12,Wyoming,56,56988,115,701,0,,,,,,
2021-04-13,Alabama,01,520503,1432,10722,10,,,,,,
2021-04-13,Alaska,02,64809,154,300,0,,,,,,
2021-04-13,Arizona,04,850860,614,17105,19,,,,,,
2021-04-13,Arkansas,05,332446,224,5673,8,,,,,,
2021-04-13,California,06,3706768,2603,60534,51,,,,,,
2021-04-13,Colorado,08,484079,1608,6306,97,,,,,,
2021-04-13,Connecticut,09,325689,1118,7974,17,,,,,,
2021-04-13,Delaware,10,99135,210,1587,6,,,,,,
2021-04-13,District of Columbia,11,46016,113,1085,1,,,,,,
2021-04-13,Florida,12,2134906,9068,34119,64,,,,,,
2021-04-13,Georgia,13,1052708,1793,18944,24,,,,,,
2021-04-13,Guam,66,8816,5,137,0,,,,,,
2021-04-13,Hawaii,15,31175,62,468,0,,,,,,
2021-04-13,Idaho,16,184119,279,2002,1,,,,,,
2021-04-13,Illinois,17,1288969,3189,23826,17,,,,,,
2021-04-13,Indiana,18,704072,954,13167,16,,,,,,
2021-04-13,Iowa,19,357739,542,5858,1,,,,,,
2021-04-13,Kansas,20,306998,0,4930,0,,,,,,
2021-04-13,Kentucky,21,437685,860,6358,3,,,,,,
2021-04-13,Louisiana,22,450279,452,10255,14,,,,,,
2021-04-13,Maine,23,54827,571,753,2,,,,,,
2021-04-13,Maryland,24,428985,1084,8484,14,,,,,,
2021-04-13,Massachusetts,25,662699,1598,17413,7,,,,,,
2021-04-13,Michigan,26,839486,10062,17648,82,,,,,,
2021-04-13,Minnesota,27,545482,1358,7040,3,,,,,,
2021-04-13,Mississippi,28,307836,317,7119,23,,,,,,
2021-04-13,Missouri,29,596651,624,9077,67,,,,,,
2021-04-13,Montana,30,106536,176,1526,0,,,,,,
2021-04-13,Nebraska,31,214682,331,2335,3,,,,,,
2021-04-13,Nevada,32,308755,412,5339,7,,,,,,
2021-04-13,New Hampshire,33,89605,376,1257,0,,,,,,
2021-04-13,New Jersey,34,959920,3954,24945,49,,,,,,
2021-04-13,New Mexico,35,194164,177,3990,9,,,,,,
2021-04-13,New York,36,1965610,5043,50745,52,,,,,,
2021-04-13,North Carolina,37,937761,1598,12335,15,,,,,,
2021-04-13,North Dakota,38,105070,231,1504,2,,,,,,
2021-04-13,Northern Mariana Islands,69,160,0,2,0,,,,,,
2021-04-13,Ohio,39,1043729,2340,18917,90,,,,,,
2021-04-13,Oklahoma,40,443882,109,6669,0,,,,,,
2021-04-13,Oregon,41,171404,467,2458,3,,,,,,
2021-04-13,Pennsylvania,42,1087116,6118,25527,67,,,,,,
2021-04-13,Puerto Rico,72,149993,1079,2162,7,,,,,,
2021-04-13,Rhode Island,44,142774,1677,2640,2,,,,,,
2021-04-13,South Carolina,45,564128,701,9289,13,,,,,,
2021-04-13,South Dakota,46,120154,262,1947,0,,,,,,
2021-04-13,Tennessee,47,811905,1529,11921,7,,,,,,
2021-04-13,Texas,48,2836189,4840,49453,63,,,,,,
2021-04-13,Utah,49,390708,358,2161,2,,,,,,
2021-04-13,Vermont,50,21388,97,233,0,,,,,,
2021-04-13,Virgin Islands,78,3005,7,26,0,,,,,,
2021-04-13,Virginia,51,638910,2048,10506,20,,,,,,
2021-04-13,Washington,53,381537,983,5391,11,,,,,,
2021-04-13,West Virginia,54,146790,328,2747,2,,,,,,
2021-04-13,Wisconsin,55,647301,1125,7394,10,,,,,,
2021-04-13,Wyoming,56,57070,82,703,2,,,,,,
2021-04-14,Alabama,01,520780,277,10728,6,,,,,,
2021-04-14,Alaska,02,65008,199,300,0,,,,,,
2021-04-14,Arizona,04,851276,416,17109,4,,,,,,
2021-04-14,Arkansas,05,332666,220,5680,7,,,,,,
2021-04-14,California,06,3709259,2491,60709,175,,,,,,
2021-04-14,Colorado,08,486277,2198,6309,3,,,,,,
2021-04-14,Connecticut,09,327298,1609,7984,10,,,,,,
2021-04-14,Delaware,10,99515,380,1591,4,,,,,,
2021-04-14,District of Columbia,11,46209,193,1088,3,,,,,,
2021-04-14,Florida,12,2141678,6772,34163,44,,,,,,
2021-04-14,Georgia,13,1054406,1698,18995,51,,,,,,
2021-04-14,Guam,66,8820,4,137,0,,,,,,
2021-04-14,Hawaii,15,31242,67,470,2,,,,,,
2021-04-14,Idaho,16,184427,308,2008,6,,,,,,
2021-04-14,Illinois,17,1292456,3487,23865,39,,,,,,
2021-04-14,Indiana,18,705268,1196,13187,20,,,,,,
2021-04-14,Iowa,19,358395,656,5858,0,,,,,,
2021-04-14,Kansas,20,307622,624,4944,14,,,,,,
2021-04-14,Kentucky,21,438463,778,6380,22,,,,,,
2021-04-14,Louisiana,22,450673,394,10264,9,,,,,,
2021-04-14,Maine,23,55374,547,757,4,,,,,,
2021-04-14,Maryland,24,430537,1552,8493,9,,,,,,
2021-04-14,Massachusetts,25,664943,2244,17427,14,,,,,,
2021-04-14,Michigan,26,848824,9338,17683,35,,,,,,
2021-04-14,Minnesota,27,547179,1697,7056,16,,,,,,
2021-04-14,Mississippi,28,308111,275,7122,3,,,,,,
2021-04-14,Missouri,29,597506,855,9101,24,,,,,,
2021-04-14,Montana,30,106747,211,1526,0,,,,,,
2021-04-14,Nebraska,31,215074,392,2327,-8,,,,,,
2021-04-14,Nevada,32,309150,395,5353,14,,,,,,
2021-04-14,New Hampshire,33,89983,378,1261,4,,,,,,
2021-04-14,New Jersey,34,963483,3563,24987,42,,,,,,
2021-04-14,New Mexico,35,194378,214,3998,8,,,,,,
2021-04-14,New York,36,1971610,6000,50839,94,,,,,,
2021-04-14,North Carolina,37,940109,2348,12353,18,,,,,,
2021-04-14,North Dakota,38,105246,176,1505,1,,,,,,
2021-04-14,Northern Mariana Islands,69,160,0,2,0,,,,,,
2021-04-14,Ohio,39,1045945,2216,18917,0,,,,,,
2021-04-14,Oklahoma,40,444288,406,6697,28,,,,,,
2021-04-14,Oregon,41,172206,802,2463,5,,,,,,
2021-04-14,Pennsylvania,42,1093491,6375,25580,53,,,,,,
2021-04-14,Puerto Rico,72,150981,988,2174,12,,,,,,
2021-04-14,Rhode Island,44,143251,477,2642,2,,,,,,
2021-04-14,South Carolina,45,564931,803,9304,15,,,,,,
2021-04-14,South Dakota,46,120379,225,1948,1,,,,,,
2021-04-14,Tennessee,47,813127,1222,11934,13,,,,,,
2021-04-14,Texas,48,2839782,3593,49521,68,,,,,,
2021-04-14,Utah,49,391238,530,2161,0,,,,,,
2021-04-14,Vermont,50,21488,100,237,4,,,,,,
2021-04-14,Virgin Islands,78,3005,0,26,0,,,,,,
2021-04-14,Virginia,51,640211,1301,10510,4,,,,,,
2021-04-14,Washington,53,382627,1090,5407,16,,,,,,
2021-04-14,West Virginia,54,147203,413,2756,9,,,,,,
2021-04-14,Wisconsin,55,648304,1003,7402,8,,,,,,
2021-04-14,Wyoming,56,57127,57,703,0,,,,,,
2021-04-15,Alabama,01,521201,421,10736,8,,,,,,
2021-04-15,Alaska,02,65201,193,318,18,,,,,,
2021-04-15,Arizona,04,851737,461,17123,14,,,,,,
2021-04-15,Arkansas,05,332949,283,5686,6,,,,,,
2021-04-15,California,06,3711584,2325,60796,87,,,,,,
2021-04-15,Colorado,08,488151,1874,6315,6,,,,,,
2021-04-15,Connecticut,09,328000,702,7990,6,,,,,,
2021-04-15,Delaware,10,99915,400,1595,4,,,,,,
2021-04-15,District of Columbia,11,46315,106,1090,2,,,,,,
2021-04-15,Florida,12,2148440,6762,34237,74,,,,,,
2021-04-15,Georgia,13,1055997,1591,19057,62,,,,,,
2021-04-15,Guam,66,8825,5,137,0,,,,,,
2021-04-15,Hawaii,15,31337,95,470,0,,,,,,
2021-04-15,Idaho,16,184661,234,2017,9,,,,,,
2021-04-15,Illinois,17,1296240,3784,23896,31,,,,,,
2021-04-15,Indiana,18,706642,1374,13194,7,,,,,,
2021-04-15,Iowa,19,358873,478,5871,13,,,,,,
2021-04-15,Kansas,20,307634,12,4944,0,,,,,,
2021-04-15,Kentucky,21,439200,737,6405,25,,,,,,
2021-04-15,Louisiana,22,451476,803,10273,9,,,,,,
2021-04-15,Maine,23,55953,579,758,1,,,,,,
2021-04-15,Maryland,24,431981,1444,8512,19,,,,,,
2021-04-15,Massachusetts,25,667066,2123,17432,5,,,,,,
2021-04-15,Michigan,26,856086,7262,17806,123,,,,,,
2021-04-15,Minnesota,27,549908,2729,7067,11,,,,,,
2021-04-15,Mississippi,28,308521,410,7127,5,,,,,,
2021-04-15,Missouri,29,598251,745,9106,5,,,,,,
2021-04-15,Montana,30,106936,189,1528,2,,,,,,
2021-04-15,Nebraska,31,215383,309,2327,0,,,,,,
2021-04-15,Nevada,32,309699,549,5359,6,,,,,,
2021-04-15,New Hampshire,33,90525,542,1264,3,,,,,,
2021-04-15,New Jersey,34,967401,3918,25034,47,,,,,,
2021-04-15,New Mexico,35,194605,227,3999,1,,,,,,
2021-04-15,New York,36,1978594,6984,50912,73,,,,,,
2021-04-15,North Carolina,37,942441,2332,12385,32,,,,,,
2021-04-15,North Dakota,38,105411,165,1506,1,,,,,,
2021-04-15,Northern Mariana Islands,69,161,1,2,0,,,,,,
2021-04-15,Ohio,39,1048109,2164,18917,0,,,,,,
2021-04-15,Oklahoma,40,444590,302,6697,0,,,,,,
2021-04-15,Oregon,41,172932,726,2467,4,,,,,,
2021-04-15,Pennsylvania,42,1098619,5128,25623,43,,,,,,
2021-04-15,Puerto Rico,72,151451,470,2182,8,,,,,,
2021-04-15,Rhode Island,44,143740,489,2646,4,,,,,,
2021-04-15,South Carolina,45,566018,1087,9307,3,,,,,,
2021-04-15,South Dakota,46,120613,234,1949,1,,,,,,
2021-04-15,Tennessee,47,814809,1682,11942,8,,,,,,
2021-04-15,Texas,48,2843105,3323,49604,83,,,,,,
2021-04-15,Utah,49,391694,456,2162,1,,,,,,
2021-04-15,Vermont,50,21664,176,240,3,,,,,,
2021-04-15,Virgin Islands,78,3022,17,26,0,,,,,,
2021-04-15,Virginia,51,641626,1415,10529,19,,,,,,
2021-04-15,Washington,53,383951,1324,5412,5,,,,,,
2021-04-15,West Virginia,54,147596,393,2772,16,,,,,,
2021-04-15,Wisconsin,55,649388,1084,7406,4,,,,,,
2021-04-15,Wyoming,56,57203,76,703,0,,,,,,
2021-04-16,Alabama,01,521623,422,10739,3,,,,,,
2021-04-16,Alaska,02,65390,189,318,0,,,,,,
2021-04-16,Arizona,04,852584,847,17153,30,,,,,,
2021-04-16,Arkansas,05,333186,237,5692,6,,,,,,
2021-04-16,California,06,3714409,2825,60910,114,,,,,,
2021-04-16,Colorado,08,490164,2013,6326,11,,,,,,
2021-04-16,Connecticut,09,329062,1062,7995,5,,,,,,
2021-04-16,Delaware,10,100322,407,1596,1,,,,,,
2021-04-16,District of Columbia,11,46449,134,1093,3,,,,,,
2021-04-16,Florida,12,2155736,7296,34329,92,,,,,,
2021-04-16,Georgia,13,1057619,1622,19107,50,,,,,,
2021-04-16,Guam,66,8828,3,137,0,,,,,,
2021-04-16,Hawaii,15,31510,173,471,1,,,,,,
2021-04-16,Idaho,16,184886,225,2018,1,,,,,,
2021-04-16,Illinois,17,1300047,3807,23920,24,,,,,,
2021-04-16,Indiana,18,707932,1290,13211,17,,,,,,
2021-04-16,Iowa,19,359260,387,5878,7,,,,,,
2021-04-16,Kansas,20,308124,490,4953,9,,,,,,
2021-04-16,Kentucky,21,439898,698,6415,10,,,,,,
2021-04-16,Louisiana,22,451955,479,10282,9,,,,,,
2021-04-16,Maine,23,56525,572,763,5,,,,,,
2021-04-16,Maryland,24,433545,1564,8528,16,,,,,,
2021-04-16,Massachusetts,25,669282,2216,17445,13,,,,,,
2021-04-16,Michigan,26,865876,9790,17848,42,,,,,,
2021-04-16,Minnesota,27,552195,2287,7073,6,,,,,,
2021-04-16,Mississippi,28,308737,216,7139,12,,,,,,
2021-04-16,Missouri,29,599136,885,9111,5,,,,,,
2021-04-16,Montana,30,107057,121,1538,10,,,,,,
2021-04-16,Nebraska,31,215792,409,2330,3,,,,,,
2021-04-16,Nevada,32,310235,536,5365,6,,,,,,
2021-04-16,New Hampshire,33,90910,385,1266,2,,,,,,
2021-04-16,New Jersey,34,971782,4381,25094,60,,,,,,
2021-04-16,New Mexico,35,194868,263,4003,4,,,,,,
2021-04-16,New York,36,1984884,6290,50965,53,,,,,,
2021-04-16,North Carolina,37,944749,2308,12414,29,,,,,,
2021-04-16,North Dakota,38,105588,177,1509,3,,,,,,
2021-04-16,Northern Mariana Islands,69,162,1,2,0,,,,,,
2021-04-16,Ohio,39,1050112,2003,18991,74,,,,,,
2021-04-16,Oklahoma,40,444863,273,6697,0,,,,,,
2021-04-16,Oregon,41,173707,775,2471,4,,,,,,
2021-04-16,Pennsylvania,42,1104166,5547,25681,58,,,,,,
2021-04-16,Puerto Rico,72,152551,1100,2185,3,,,,,,
2021-04-16,Rhode Island,44,144149,409,2647,1,,,,,,
2021-04-16,South Carolina,45,567277,1259,9309,2,,,,,,
2021-04-16,South Dakota,46,120856,243,1952,3,,,,,,
2021-04-16,Tennessee,47,816148,1339,11951,9,,,,,,
2021-04-16,Texas,48,2846116,3011,49673,69,,,,,,
2021-04-16,Utah,49,392157,463,2164,2,,,,,,
2021-04-16,Vermont,50,21803,139,242,2,,,,,,
2021-04-16,Virgin Islands,78,3028,6,26,0,,,,,,
2021-04-16,Virginia,51,643220,1594,10549,20,,,,,,
2021-04-16,Washington,53,385695,1744,5427,15,,,,,,
2021-04-16,West Virginia,54,148071,475,2777,5,,,,,,
2021-04-16,Wisconsin,55,650291,903,7412,6,,,,,,
2021-04-16,Wyoming,56,57267,64,703,0,,,,,,
2021-04-17,Alabama,01,522131,508,10790,51,,,,,,
2021-04-17,Alaska,02,65390,0,318,0,,,,,,
2021-04-17,Arizona,04,853050,466,17151,-2,,,,,,
2021-04-17,Arkansas,05,333407,221,5693,1,,,,,,
2021-04-17,California,06,3716626,2217,60976,66,,,,,,
2021-04-17,Colorado,08,491130,966,6327,1,,,,,,
2021-04-17,Connecticut,09,329062,0,7995,0,,,,,,
2021-04-17,Delaware,10,100777,455,1602,6,,,,,,
2021-04-17,District of Columbia,11,46579,130,1095,2,,,,,,
2021-04-17,Florida,12,2162059,6323,34403,74,,,,,,
2021-04-17,Georgia,13,1059242,1623,19146,39,,,,,,
2021-04-17,Guam,66,8834,6,137,0,,,,,,
2021-04-17,Hawaii,15,31606,96,471,0,,,,,,
2021-04-17,Idaho,16,184887,1,2018,0,,,,,,
2021-04-17,Illinois,17,1303011,2964,23945,25,,,,,,
2021-04-17,Indiana,18,710409,2477,13216,5,,,,,,
2021-04-17,Iowa,19,359765,505,5882,4,,,,,,
2021-04-17,Kansas,20,308119,-5,4953,0,,,,,,
2021-04-17,Kentucky,21,440422,524,6427,12,,,,,,
2021-04-17,Louisiana,22,451955,0,10282,0,,,,,,
2021-04-17,Maine,23,56939,414,764,1,,,,,,
2021-04-17,Maryland,24,435045,1500,8545,17,,,,,,
2021-04-17,Massachusetts,25,671250,1968,17455,10,,,,,,
2021-04-17,Michigan,26,871907,6031,17922,74,,,,,,
2021-04-17,Minnesota,27,554614,2419,7083,10,,,,,,
2021-04-17,Mississippi,28,309029,292,7153,14,,,,,,
2021-04-17,Missouri,29,592651,-6485,9115,4,,,,,,
2021-04-17,Montana,30,107142,85,1546,8,,,,,,
2021-04-17,Nebraska,31,216297,505,2334,4,,,,,,
2021-04-17,Nevada,32,310235,0,5365,0,,,,,,
2021-04-17,New Hampshire,33,91279,369,1266,0,,,,,,
2021-04-17,New Jersey,34,975704,3922,25134,40,,,,,,
2021-04-17,New Mexico,35,194868,0,4003,0,,,,,,
2021-04-17,New York,36,1991271,6387,51034,69,,,,,,
2021-04-17,North Carolina,37,944749,0,12416,2,,,,,,
2021-04-17,North Dakota,38,105727,139,1510,1,,,,,,
2021-04-17,Northern Mariana Islands,69,162,0,2,0,,,,,,
2021-04-17,Ohio,39,1052099,1987,18991,0,,,,,,
2021-04-17,Oklahoma,40,444863,0,6697,0,,,,,,
2021-04-17,Oregon,41,174501,794,2472,1,,,,,,
2021-04-17,Pennsylvania,42,1108538,4372,25719,38,,,,,,
2021-04-17,Puerto Rico,72,154186,1635,2194,9,,,,,,
2021-04-17,Rhode Island,44,144149,0,2647,0,,,,,,
2021-04-17,South Carolina,45,568258,981,9321,12,,,,,,
2021-04-17,South Dakota,46,121056,200,1953,1,,,,,,
2021-04-17,Tennessee,47,816230,82,11951,0,,,,,,
2021-04-17,Texas,48,2847959,1843,49723,50,,,,,,
2021-04-17,Utah,49,392570,413,2164,0,,,,,,
2021-04-17,Vermont,50,21869,66,242,0,,,,,,
2021-04-17,Virgin Islands,78,3028,0,26,0,,,,,,
2021-04-17,Virginia,51,644828,1608,10564,15,,,,,,
2021-04-17,Washington,53,387312,1617,5427,0,,,,,,
2021-04-17,West Virginia,54,148517,446,2780,3,,,,,,
2021-04-17,Wisconsin,55,651136,845,7422,10,,,,,,
2021-04-17,Wyoming,56,57267,0,703,0,,,,,,
2021-04-18,Alabama,01,522401,270,10790,0,,,,,,
2021-04-18,Alaska,02,65390,0,318,0,,,,,,
2021-04-18,Arizona,04,853761,711,17153,2,,,,,,
2021-04-18,Arkansas,05,333452,45,5694,1,,,,,,
2021-04-18,California,06,3718236,1610,61021,45,,,,,,
2021-04-18,Colorado,08,491968,838,6330,3,,,,,,
2021-04-18,Connecticut,09,329062,0,7995,0,,,,,,
2021-04-18,Delaware,10,101158,381,1602,0,,,,,,
2021-04-18,District of Columbia,11,46662,83,1096,1,,,,,,
2021-04-18,Florida,12,2168893,6834,34438,35,,,,,,
2021-04-18,Georgia,13,1060199,957,19147,1,,,,,,
2021-04-18,Guam,66,8838,4,137,0,,,,,,
2021-04-18,Hawaii,15,31715,109,471,0,,,,,,
2021-04-18,Idaho,16,184887,0,2018,0,,,,,,
2021-04-18,Illinois,17,1305604,2593,23955,10,,,,,,
2021-04-18,Indiana,18,711366,957,13224,8,,,,,,
2021-04-18,Iowa,19,360013,248,5882,0,,,,,,
2021-04-18,Kansas,20,308119,0,5001,48,,,,,,
2021-04-18,Kentucky,21,440669,247,6435,8,,,,,,
2021-04-18,Louisiana,22,451955,0,10282,0,,,,,,
2021-04-18,Maine,23,57285,346,765,1,,,,,,
2021-04-18,Maryland,24,436214,1169,8562,17,,,,,,
2021-04-18,Massachusetts,25,672657,1407,17462,7,,,,,,
2021-04-18,Michigan,26,871912,5,17922,0,,,,,,
2021-04-18,Minnesota,27,556459,1845,7098,15,,,,,,
2021-04-18,Mississippi,28,309186,157,7153,0,,,,,,
2021-04-18,Missouri,29,592954,303,9115,0,,,,,,
2021-04-18,Montana,30,107198,56,1547,1,,,,,,
2021-04-18,Nebraska,31,216473,176,2334,0,,,,,,
2021-04-18,Nevada,32,310235,0,5365,0,,,,,,
2021-04-18,New Hampshire,33,91586,307,1270,4,,,,,,
